task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version
T00321,Client_F,P063,low,SEO,ticket,mid,4,4.0,low,0,fixed,2025-07-30,2025-08-03,5.0,0,6.0,2.64,0.3,True,3,0,2.92,,966.0,239.92,726.08,user_012,2025-07-30,in_progress,client_review,JIRA-19844,true,v2
T00322,Client_C,P028,mid,Media,release,senior,2,4.0,high,0,hourly,2026-01-09,2026-01-12,10.0,0,13.56,7.95,0.44,True,1,1,2.84,78.19,624.74,787.09,-162.35000000000002,user_061,2026-01-15,in_progress,briefing,JIRA-82222,false,final
T00323,Client_H,P042,mid,Content,release,junior,3,2.0,low,0,fixed,2026-01-27,2026-01-31,5.0,0,7.71,6.02,0.72,True,3,1,1.68,65.84,1308.69,390.7,917.99,user_024,2026-01-31,archived,briefing,JIRA-84298,false,v4
T00324,Client_D,P046,low,SEO,dev,junior,1,2.0,low,0,hourly,2025-08-17,2025-08-19,7.0,0,10.25,8.94,0.52,True,2,1,3.77,59.66,834.17,446.87,387.3,user_027,2025-08-21,delivered,client_review,JIRA-35848,false,v1
T00325,Client_F,P057,mid,Design,release,senior,5,2.0,low,0,value_based,2025-07-15,2025-07-19,2.0,1,27.67,17.84,,True,2,1,2.1,85.02,3010.21,2330.78,679.4299999999998,user_001,2025-07-15,delivered,qa,JIRA-16392,true,v1
T00326,Client_B,P039,mid,Content,dev,junior,1,4.0,low,0,hourly,2025-09-01,2025-09-05,3.0,1,39.48072169084012,7.02,0.29,True,1,1,0.61,66.45,640.6,389.5,251.1,user_080,2025-09-10,in_progress,qa,JIRA-18996,true,v3
T00327,Client_C,P022,mid,Design,article,junior,5,2.0,low,0,value_based,2026-03-27,2026-04-01,10.0,0,19.29,11.47,0.58,True,3,1,2.67,58.12,1863.05,576.25,1286.8,user_027,2026-03-31,archived,finalized,JIRA-96871,unknown,v1
T00328,Client_A,P054,high,Media,design,mid,4,3.0,high,1,fixed,2026-03-18,2026-03-23,5.0,0,20.02,8.42,0.47,True,4,1,4.35,73.84,1658.2,1377.0,281.20000000000005,user_061,2026-03-21,archived,client_review,JIRA-26110,true,v2
T00329,Client_G,P058,mid,Design,ticket,senior,1,3.0,high,0,fixed,2025-08-01,2025-08-07,2.0,1,4.38,1.49,0.14,False,2,0,0.9,86.42,501.1,370.96,130.14000000000004,user_025,2025-08-08,in_progress,execution,JIRA-56001,true,final
T00330,Client_D,P012,high,SEO,article,senior,1,2.0,low,0,fixed,2025-10-01,2025-10-06,2.0,1,27.99,,0.3,True,2,2,4.34,62.23,770.29,2417.62,-1647.33,user_029,2025-10-08,in_progress,qa,JIRA-51275,false,v3
T00331,Client_C,P052,low,Design,release,senior,2,4.0,high,1,hourly,2025-09-14,2025-09-18,3.0,1,9.97,8.78,0.38,True,4,0,1.98,74.33,943.81,841.18,102.63,user_112,2025-09-23,in_progress,qa,JIRA-17996,false,v1
T00332,Client_H,P027,mid,Content,Ticket,junior,5,3.0,medium,0,fixed,2025-12-29,2025-12-31,3.0,0,8.94,6.17,0.69,True,1,1,6.41,72.45,939.35,318.31,621.04,user_079,2026-01-04,review,finalized,JIRA-71466,true,v1
T00333,Client_G,P012,mid,Media,article,junior,4,4.0,low,0,fixed,2025-07-10,2025-07-13,7.0,0,8.1,6.58,0.24,True,2,0,2.77,68.89,1191.83,273.64,918.19,user_035,2025-07-15,delivered,finalized,JIRA-32269,false,v2
T00334,Client_G,P040,mid,SEO,design,junior,4,1.0,medium,0,value_based,2026-01-23,2026-01-25,3.0,0,17.37,13.32,0.33,True,5,2,3.5,57.39,1557.02,887.67,669.35,user_045,2026-01-31,delivered,qa,JIRA-81534,true,final
T00335,Client_C,P016,mid,Media,dev,junior,4,5.0,medium,0,hourly,2026-03-13,2026-03-19,5.0,1,9.9,7.62,0.39,True,5,0,1.23,80.64,750.43,489.04,261.39,user_030,2026-03-21,in_progress,qa,JIRA-25214,true,v4
T00336,Client_B,P028,mid,Media,design,mid,5,5.0,low,0,hourly,2026-01-15,2026-01-16,2.0,0,26.16,22.11,0.18,False,5,1,2.23,74.25,796.8,1818.89,-1022.09,user_077,2026-01-22,in_progress,finalized,JIRA-62743,false,v1
T00337,Client_B,P050,mid,Content,dev,mid,5,2.0,low,0,hourly,2025-10-07,2025-10-10,7.0,0,15.43,8.94,0.18,True,1,1,2.53,59.02,951.89,1503.56,-551.67,user_044,2025-10-08,in_progress,briefing,JIRA-15372,true,v1
T00338,Client_B,P021,mid,Media,ticket,mid,4,2.0,medium,0,fixed,2025-08-30,2025-09-03,7.0,0,9.39,4.16,0.04,False,3,0,3.11,63.38,916.3,462.57,453.73,user_036,2025-09-06,in_progress,finalized,JIRA-41433,false,v4
T00339,Client_E,P063,low,SEO,Report,mid,5,3.0,low,0,value_based,2025-12-13,2025-12-20,7.0,0,5.69,3.31,0.28,True,7,3,0.66,52.04,1960.98,324.56,1636.42,user_035,2025-12-22,delivered,execution,JIRA-45736,true,v1
T00340,Client_B,P055,high,Design,ad,junior,4,5.0,medium,0,fixed,2025-07-31,2025-08-05,7.0,0,6.65,4.38,0.74,True,1,1,0.82,,1091.37,252.93,838.4399999999998,user_092,2025-08-05,archived,client_review,JIRA-97215,false,final
T00341,Client_C,P017,mid,Design,Ticket,mid,4,5.0,high,0,value_based,2026-01-30,2026-02-04,2.0,1,7.8,5.14,0.53,True,4,1,2.74,66.32,1055.37,373.74,681.6299999999999,user_026,2026-02-03,blocked,client_review,JIRA-22523,false,v3
T00342,Client_F,P034,low,Content,ticket,senior,2,1.0,high,0,hourly,2025-10-01,2025-10-05,3.0,1,6.71,4.28,0.47,True,3,0,5.04,80.28,510.32,541.09,-30.77000000000004,user_029,2025-10-10,archived,finalized,JIRA-33164,false,v1
T00343,Client_B,P047,high,content,ad,senior,3,3.0,medium,0,hourly,2026-03-11,2026-03-16,2.0,1,7.32,5.25,0.17,False,6,1,1.27,68.36,504.64,701.03,-196.39,user_103,2026-03-13,delivered,qa,JIRA-31430,true,final
T00344,Client_G,P060,high,Design,design,mid,2,2.0,medium,0,hourly,2025-09-19,2025-09-25,10.0,0,10.22,8.5,0.38,True,1,1,4.27,58.78,662.56,799.65,-137.09000000000003,user_116,2025-09-20,draft,execution,JIRA-62132,false,v4
T00345,Client_E,P023,mid,DESIGN,report,mid,3,2.0,medium,1,fixed,2026-03-22,2026-03-23,3.0,0,10.96,8.81,0.39,True,3,0,10.59,71.86,1296.65,864.7,431.9500000000001,user_109,2026-03-26,draft,qa,JIRA-21401,false,final
T00346,Client_G,P022,high,SEO,ticket,senior,4,3.0,medium,0,hourly,2025-12-28,2026-01-02,7.0,0,17.97,9.53,0.22,True,4,1,1.29,78.47,1038.89,1413.14,-374.25,user_048,2026-01-03,archived,finalized,JIRA-89087,false,v2
T00347,Client_A,P025,mid,Media,ad,mid,1,3.0,high,0,fixed,2026-01-05,2026-01-08,5.0,0,9.53,8.38,0.16,False,3,0,2.34,74.8,476.76,411.8,64.95999999999998,user_100,2026-01-07,in_progress,qa,JIRA-27261,true,v1
T00348,Client_L,P023,mid,SEO,ad,senior,2,2.0,low,1,hourly,2026-04-16,2026-04-21,2.0,1,10.23,5.74,0.5,True,5,1,5.71,67.65,458.98,761.39,-302.41,user_102,2026-04-25,delivered,client_review,JIRA-97134,true,v3
T00349,Client_A,P061,mid,SEO,ad,mid,3,3.0,medium,0,hourly,2026-05-03,2026-05-10,2.0,1,7.85,6.44,0.15,False,2,0,1.03,65.1,737.27,344.45,392.82,user_081,2026-05-06,in_progress,briefing,JIRA-12452,true,v3
T00350,Client_A,P003,high,SEO,dev,senior,3,3.0,low,0,hourly,2026-01-26,2026-02-01,10.0,0,12.17,9.3,0.23,True,7,0,2.05,61.89,931.54,1015.6,-84.06000000000006,user_104,2026-02-02,in_progress,qa,JIRA-99698,unknown,v1
T00351,Client_B,P014,high,Design,dev,mid,3,5.0,low,1,fixed,2026-05-01,2026-05-05,2.0,1,14.4,8.99,0.07,False,1,2,1.79,51.9,2074.77,803.71,1271.06,user_007,2026-05-06,review,briefing,JIRA-77517,true,v1
T00352,Client_C,P025,mid,Content,release,senior,1,2.0,medium,0,value_based,2025-12-28,2025-12-31,10.0,0,11.15,5.48,0.34,True,4,0,1.19,69.29,939.76,988.73,-48.97000000000003,user_061,2026-01-02,in_progress,execution,JIRA-26808,true,v3
T00353,Client_A,P058,low,SEO,dev,senior,1,5.0,low,0,hourly,2025-09-04,2025-09-11,7.0,0,11.53,9.28,0.35,True,1,1,0.0,79.45,1084.79,918.91,165.88,user_058,2025-09-06,in_progress,briefing,JIRA-30096,true,final
T00354,Client_F,P047,high,Content,design,senior,1,4.0,low,0,value_based,2026-03-27,2026-04-02,10.0,0,7.23,6.41,0.19,True,1,0,25.99857147707617,89.28,868.93,680.48,188.44999999999996,user_100,2026-03-27,in_progress,finalized,JIRA-68042,false,v3
T00355,Client_A,P026,low,Media,release,junior,4,5.0,low,0,fixed,2026-05-19,2026-05-27,5.0,1,21.11,13.02,0.06,False,4,1,1.58,70.71,1956.95,1288.0,668.95,user_116,2026-05-21,in_progress,finalized,JIRA-47934,false,v1
T00356,Client_R,P033,mid,Content,dev,junior,1,4.0,medium,1,hourly,2025-08-05,2025-08-10,7.0,0,12.39,8.49,0.43,True,3,0,2.8,84.36,1015.98,535.81,480.1700000000001,user_112,2025-08-11,review,client_review,JIRA-47066,false,v1
T00357,Client_B,P052,mid,Design,release,senior,2,4.0,low,0,value_based,2025-09-21,2025-09-25,5.0,0,23.37,16.26,0.45,True,4,2,0.0,64.38,1275.05,1554.36,-279.30999999999995,user_095,2025-09-22,in_progress,execution,,true,v2
T00358,Client_G,P039,mid,SEO,design,junior,4,4.0,medium,0,hourly,2026-04-17,2026-04-21,5.0,0,16.44,15.74,0.21,True,4,1,1.25,75.76,1857.57,8050.464553883576,-6192.894553883576,user_016,2026-04-18,review,client_review,JIRA-14970,true,final
T00359,Client_H,P047,mid,Media,dev,mid,3,5.0,medium,0,hourly,2025-09-28,2025-10-04,5.0,1,0.19,8.64,0.16,False,4,0,0.98,68.1,1002.61,645.91,356.70000000000005,user_022,2025-10-01,draft,finalized,JIRA-85660,true,v3
T00360,Client_D,P048,mid,Design,report,junior,3,2.0,medium,0,fixed,2026-01-08,2026-01-12,2.0,1,13.02,6.93,0.24,True,4,2,1.75,50.62,862.93,574.5,288.42999999999995,user_032,2026-01-08,in_progress,briefing,JIRA-97653,false,v1
T00361,Client_B,P035,high,Design,ad,senior,1,5.0,high,0,value_based,2026-01-12,2026-01-18,7.0,0,4.13,3.28,0.49,True,2,1,0.8,72.26,589.25,274.12,315.13,user_031,2026-01-19,review,client_review,JIRA-76000,unknown,v3
T00362,Client_G,P001,low,SEO,dev,junior,2,3.0,medium,0,hourly,2025-12-29,2026-01-02,7.0,0,14.9,7.11,0.33,True,2,0,0.92,73.19,537.42,630.65,-93.23000000000002,user_084,2026-01-06,in_progress,qa,JIRA-73022,false,v1
T00363,Client_E,P024,low,SEO,ad,mid,2,3.0,low,0,fixed,2025-09-23,2025-09-28,2.0,1,6.1,4.15,0.23,True,2,1,1.21,58.27,705.43,340.04,365.38999999999993,user_011,2025-09-30,delivered,execution,JIRA-72453,true,v2
T00364,Client_A,P007,mid,media,design,junior,3,1.0,medium,0,fixed,2025-11-10,2025-11-12,2.0,0,18.28,10.13,,True,3,2,4.05,66.48,1024.27,661.67,362.6,user_016,2025-11-10,delivered,qa,JIRA-76863,false,v3
T00365,Client_D,P020,high,Media,ticket,junior,3,4.0,high,1,hourly,2026-05-04,2026-05-10,3.0,1,6.19,3.95,0.65,True,4,0,,76.35,330.5,448.73,-118.23000000000002,user_063,2026-05-09,archived,client_review,JIRA-16015,unknown,v4
T00366,Client_G,P009,high,Design,ticket,mid,3,5.0,high,1,fixed,2026-04-27,2026-04-30,2.0,1,8.53,2.37,0.58,True,2,0,3.71,83.87,1323.35,510.98,812.3699999999999,user_078,2026-05-05,delivered,client_review,JIRA-58373,true,final
T00367,Client_B,P030,high,SEO,article,junior,3,3.0,low,0,fixed,2025-09-19,2025-09-24,5.0,0,10.11,6.1,0.15,False,7,2,0.0,69.15,1202.74,642.69,560.05,user_072,2025-09-28,blocked,finalized,JIRA-89814,unknown,final
T00368,Client_C,P018,mid,Media,article,junior,3,2.0,medium,0,value_based,2025-12-16,2025-12-23,2.0,1,16.07,11.39,0.27,True,2,4,4.39,37.19,1186.71,501.47,685.24,user_078,2025-12-16,review,execution,JIRA-26192,true,v4
T00369,Client_A,P033,low,Media,ad,mid,3,2.0,low,0,fixed,2025-11-11,2025-11-16,2.0,1,11.95,5.88,0.4,True,2,0,2.54,,700.52,905.27,-204.75,user_118,2025-11-15,delivered,execution,JIRA-70925,true,v2
T00370,Client_Y,P046,low,Media,release,mid,1,3.0,medium,0,hourly,2025-10-08,2025-10-10,5.0,0,6.51,4.45,0.51,True,3,2,2.82,55.51,377.03,323.64,53.38999999999999,user_097,2025-10-15,in_progress,finalized,JIRA-70920,false,v2
T00371,Client_A,P040,high,Media,design,mid,3,3.0,high,0,fixed,2025-10-20,2025-10-24,2.0,1,15.65,11.76,0.29,True,2,1,1.65,69.49,1177.57,777.5,400.07,user_087,2025-10-22,delivered,qa,,true,final
T00372,Client_G,P061,low,Design,report,senior,1,2.0,high,0,hourly,2025-09-15,2025-09-20,5.0,0,8.47,5.77,0.62,True,1,3,3.71,54.04,712.03,429.13,282.9,user_041,2025-09-15,in_progress,client_review,JIRA-58996,true,v4
T00373,Client_H,P013,high,Media,report,junior,2,3.0,low,0,hourly,2025-08-11,2025-08-13,5.0,0,6.73,3.47,0.42,True,1,3,,71.02,317.76,252.47,65.28999999999999,user_068,2025-08-17,in_progress,finalized,JIRA-23561,true,v2
T00374,Client_G,P017,low,Content,ticket,junior,5,4.0,medium,0,fixed,2025-09-26,2025-10-01,3.0,1,8.42,3.77,0.43,True,2,0,2.6,78.88,761.58,550.98,210.6,user_090,2025-10-05,review,qa,JIRA-73725,false,v4
T00375,Client_C,P006,mid,Media,ad,mid,3,4.0,medium,0,hourly,2025-07-24,2025-07-30,2.0,1,4.49,2.65,0.25,True,5,1,1.62,,268.56,291.95,-23.389999999999983,user_041,2025-07-27,review,execution,JIRA-20314,true,v3
T00376,Client_D,P021,mid,Design,Ticket,mid,1,5.0,low,0,fixed,2026-01-12,2026-01-17,3.0,1,1.93,1.4,0.33,True,2,0,2.16,75.75,361.1,102.51,258.59000000000003,user_110,2026-01-12,delivered,qa,JIRA-21131,false,v1
T00377,Client_E,P020,low,SEO,design,senior,3,4.0,high,0,fixed,2025-10-26,2025-11-01,5.0,1,14.82,9.44,0.13,False,3,2,0.0,73.69,982.75,897.65,85.10000000000002,user_020,2025-11-01,draft,client_review,JIRA-84205,true,v1
T00378,Client_C,P054,low,Design,report,junior,1,4.0,medium,0,hourly,2025-09-08,2025-09-09,3.0,0,6.17,4.9,0.6,True,3,0,0.73,64.5,529.48,194.02,335.46000000000004,user_063,2025-09-12,in_progress,client_review,JIRA-19233,true,v2
T00379,Client_G,P030,mid,Content,report,junior,1,1.0,medium,0,hourly,2026-05-06,2026-05-15,7.0,1,6.23,4.76,,True,1,1,1.88,,464.82,336.73,128.08999999999995,user_042,2026-05-13,in_progress,finalized,JIRA-25547,false,v2
T00380,Client_E,P012,low,Content,release,senior,2,2.0,high,0,fixed,2025-08-26,2025-09-01,10.0,0,11.46,9.74,0.43,True,3,0,3.45,69.72,1063.35,1155.89,-92.5400000000002,user_059,2025-08-28,review,qa,JIRA-62533,false,v2
T00381,Client_H,P038,low,Media,ad,senior,3,2.0,high,0,fixed,2025-07-11,2025-07-16,5.0,0,14.29,11.14,0.26,True,3,1,4.18,61.29,820.57,933.94,-113.37,user_078,2025-07-13,review,briefing,JIRA-25446,false,v2
T00382,Client_A,P041,high,design,ticket,mid,2,3.0,low,1,hourly,2025-07-17,2025-07-20,5.0,0,6.01,4.08,0.5,True,4,0,1.56,89.07,1831.4110826592096,420.92,1410.4910826592095,user_074,2025-07-18,in_progress,execution,JIRA-19736,true,v4
T00383,Client_C,P055,mid,Media,design_task,senior,2,2.0,medium,0,fixed,2026-01-28,2026-02-02,5.0,0,11.33,8.07,0.7,True,6,0,5.23,52.83,822.63,781.92,40.71000000000004,user_089,2026-02-06,delivered,qa,JIRA-37217,true,v2
T00384,Client_D,P030,high,Media,ticket,mid,1,3.0,low,1,fixed,2025-11-27,2025-11-29,7.0,0,3.34,1.93,0.29,True,2,0,2.37,49.12,534.05,332.6,201.44999999999996,user_086,2025-12-03,review,client_review,JIRA-18317,true,v1
T00385,Client_C,P028,mid,Media,ticket,junior,2,5.0,medium,0,value_based,2025-10-27,,7.0,0,4.82,4.25,0.51,True,3,0,0.85,80.62,894.01,218.42,675.59,user_069,2025-11-03,in_progress,execution,JIRA-43172,true,v4
T00386,Client_Q,P013,mid,Design,ad_task,senior,3,2.0,medium,0,hourly,2026-05-21,2026-05-28,3.0,1,7.63,4.92,0.2,True,6,0,0.84,71.68,169.4,623.84,-454.44000000000005,user_029,2026-05-27,in_progress,finalized,JIRA-39139,false,v1
T00387,Client_C,P060,mid,Content,ticket,junior,3,2.0,high,1,hourly,2025-12-29,2026-01-03,5.0,0,7.35,4.64,0.36,True,5,2,4.52,90.84,414.26,445.7,-31.44,user_026,2026-01-06,in_progress,execution,JIRA-39482,false,v4
T00388,Client_G,P018,low,Content,ticket,junior,2,4.0,high,0,fixed,2026-05-03,,3.0,1,7.32,3.01,,True,3,0,3.48,72.12,469.76,421.9,47.860000000000014,user_026,2026-05-08,delivered,execution,JIRA-50743,false,v4
T00389,Client_F,P054,low,SEO,release,junior,2,3.0,high,1,fixed,2025-07-04,2025-07-10,7.0,0,13.07,3.06,0.4,True,3,0,1.71,100.0,930.51,2199.4317998741813,-1268.9217998741813,user_039,2025-07-10,in_progress,client_review,JIRA-86953,false,v2
T00390,Client_L,P025,high,SEO,dev,mid,5,3.0,medium,0,fixed,2026-05-04,2026-05-08,10.0,0,15.87,9.2,0.57,True,4,2,2.55,50.02,2145.46,749.16,1396.3000000000002,user_054,2026-05-07,archived,client_review,JIRA-24438,true,v3
T00391,Client_D,P004,mid,Content,release,mid,3,4.0,high,0,value_based,2026-03-08,2026-03-12,2.0,1,18.27,13.13,0.21,True,0,1,2.07,80.79,1662.6,1312.2,350.39999999999986,user_090,2026-03-11,in_progress,client_review,JIRA-78867,true,final
T00392,Client_F,P057,mid,Media,release,mid,4,2.0,medium,0,hourly,2026-02-05,2026-02-10,3.0,1,12.57,9.98,,True,4,1,,56.67,815.45,824.75,-9.299999999999956,user_057,2026-02-13,review,qa,,false,v1
T00393,Client_H,P048,mid,Design,report,junior,3,5.0,medium,0,fixed,2026-01-14,2026-01-19,3.0,1,5.85,5.54,0.45,True,3,1,0.0,63.64,1069.53,220.5,849.03,user_084,2026-01-14,delivered,finalized,JIRA-73468,unknown,final
T00394,Client_F,P011,low,Design,dev,mid,3,5.0,high,0,hourly,2026-01-30,2026-02-03,5.0,0,13.49,13.49,0.69,True,2,1,1.93,67.77,1779.84,1042.24,737.5999999999999,user_022,2026-02-04,review,finalized,JIRA-70503,unknown,v3
T00395,Client_H,P037,low,Content,dev,junior,2,1.0,medium,0,fixed,2026-01-11,2026-01-14,2.0,1,24.38,15.22,0.25,True,2,0,0.0,77.54,1082.9,1097.99,-15.089999999999918,user_063,2026-01-20,in_progress,briefing,JIRA-42691,false,v3
T00396,Client_A,P063,mid,Design,ticket,mid,1,2.0,medium,0,fixed,2025-07-08,2025-07-14,3.0,1,12.66,9.11,0.35,True,6,3,0.99,45.91,447.01,574.93,-127.91999999999996,user_053,2025-07-17,in_progress,qa,JIRA-90452,true,v3
T00397,Client_H,P036,mid,content,design,junior,5,1.0,high,0,fixed,2026-02-19,2026-02-24,5.0,0,19.43,11.97,0.24,True,4,2,6.75,61.71,1507.34,1228.45,278.8899999999999,user_004,2026-02-26,delivered,execution,JIRA-68848,false,v4
T00398,Client_B,P037,mid,SEO ,article,senior,3,3.0,high,0,hourly,2026-02-24,2026-02-28,5.0,0,13.8,13.11,0.52,True,5,0,2.54,80.88,1471.16,1070.71,400.4500000000001,user_060,2026-02-28,review,qa,JIRA-71617,true,v3
T00399,Client_E,P063,low,SEO,report,junior,1,3.0,medium,0,hourly,2025-12-21,2025-12-28,5.0,1,12.39,12.29,0.21,True,4,0,0.87,67.65,1279.04,475.25,803.79,user_041,2025-12-26,review,execution,JIRA-83409,false,v4
T00400,Client_G,P015,mid,SEO,release,mid,5,4.0,medium,0,hourly,2026-01-27,2026-02-04,10.0,0,30.52,18.99,0.22,True,2,1,2.29,75.48,1747.66,2118.01,-370.35000000000014,user_024,2026-02-03,review,qa,,true,v1
T00401,Client_H,P012,low,Media,article,senior,3,4.0,low,1,hourly,2026-02-07,2026-02-10,2.0,1,10.83,7.58,0.05,False,2,0,4.36,77.52,743.19,608.13,135.06000000000006,user_082,2026-02-09,in_progress,qa,JIRA-53124,true,v3
T00402,Client_A,P028,mid,Design,ad,mid,3,3.0,low,0,hourly,2025-12-06,2025-12-09,2.0,1,12.27,7.9,0.2,True,4,1,0.0,64.48,602.34,569.32,33.01999999999998,user_116,2025-12-06,delivered,client_review,JIRA-44824,false,final
T00403,Client_A,P035,mid,SEO,release,senior,3,3.0,medium,0,value_based,2026-02-09,2026-02-08,3.0,1,7.8,4.51,0.03,False,3,0,2.3,84.01,1937.84,678.43,1259.41,user_057,2026-02-09,delivered,qa,JIRA-72002,true,v4
T00404,Client_G,P022,high,Content,report,senior,3,5.0,high,0,fixed,2025-12-05,2025-12-11,7.0,0,8.08,4.5,0.25,True,3,1,1.73,83.89,1481.2,601.39,879.8100000000001,user_049,2025-12-12,review,client_review,,true,v1
T00405,Client_E,P040,mid,SEO,release,mid,3,3.0,low,1,hourly,2026-03-17,2026-03-22,5.0,0,28.76,15.98,0.16,False,4,1,1.66,63.69,1996.67,1415.33,581.3400000000001,user_046,2026-03-22,in_progress,client_review,JIRA-81194,false,final
T00406,Client_A,P028,low,SEO,design,mid,4,3.0,medium,0,hourly,2025-12-20,2025-12-25,7.0,0,12.95,11.23,0.19,True,3,0,0.79,45.77,1194.44,956.37,238.07000000000005,user_108,2025-12-20,delivered,qa,JIRA-10181,true,final
T00407,Client_A,P029,mid,Design,article,mid,3,3.0,medium,0,hourly,2025-10-02,2025-10-06,5.0,0,12.18,,0.27,True,1,1,1.86,74.98,686.25,756.15,-69.89999999999998,user_087,2025-10-10,review,briefing,JIRA-68627,true,v1
T00408,Client_E,P047,mid,Design,ticket,mid,3,4.0,low,0,hourly,2025-12-04,2025-12-09,5.0,0,5.39,2.51,0.34,True,6,0,2.32,88.08,207.01,375.45,-168.44,user_032,2025-12-12,review,client_review,JIRA-69625,false,final
T00409,Client_C,P020,mid,SEO,artcle,mid,4,1.0,medium,0,hourly,2026-05-05,2026-05-14,3.0,1,22.57,17.3,,True,2,4,4.62,55.52,1760.06,1425.1,334.96000000000004,user_040,2026-05-06,in_progress,execution,JIRA-42580,false,v3
T00410,Client_D,P027,high,Media,report,mid,3,4.0,medium,0,fixed,2026-01-12,2026-01-16,7.0,0,10.24,10.24,0.23,True,3,0,1.17,71.75,1442.95,798.84,644.11,user_119,2026-01-21,review,execution,JIRA-31197,unknown,v3
T00411,Client_G,P018,high,Content,report,junior,2,1.0,low,0,fixed,2026-04-30,2026-05-04,2.0,1,18.77,7.72,0.13,False,2,1,4.05,65.62,1180.43,999.7,180.73,user_004,2026-05-08,in_progress,client_review,JIRA-94690,false,v3
T00412,Client_D,P061,high,Design,dev,mid,3,3.0,high,0,hourly,2025-09-10,2025-09-15,7.0,0,39.29,19.82,0.51,True,4,2,3.55,68.66,1768.27,1884.17,-115.90000000000008,user_078,2025-09-18,review,finalized,JIRA-77207,unknown,v3
T00413,Client_B,P052,low,Paid Media,article,junior,3,2.0,medium,0,fixed,2026-03-08,2026-03-13,,1,15.29,,0.31,True,1,2,1.94,35.42,1053.54,700.74,352.79999999999995,user_004,2026-03-12,in_progress,finalized,JIRA-51749,false,v1
T00414,Client_E,P062,low,Media,report,mid,4,1.0,high,0,hourly,2026-05-05,2026-05-11,5.0,1,24.12,20.45,0.49,True,4,0,4.39,62.87,2081.61,1783.02,298.59000000000015,user_009,2026-05-10,review,client_review,JIRA-31093,false,final
T00415,Client_E,P028,low,Design,release,junior,2,5.0,medium,0,fixed,2026-01-17,2026-01-20,2.0,1,8.3,6.81,0.4,True,3,2,0.62,58.55,1016.3,502.28,514.02,user_005,2026-01-26,in_progress,finalized,,true,v3
T00416,Client_A,P013,high,Content,dev,junior,5,5.0,low,0,value_based,2025-11-28,2025-12-01,3.0,0,8.15,5.86,0.4,True,5,2,2.76,59.17,2873.99,501.68,2372.31,user_063,2025-11-28,in_progress,execution,JIRA-87874,true,v2
T00417,Client_A,P036,mid,Content,ticket,junior,3,2.0,low,0,fixed,2025-08-26,2025-08-30,2.0,1,5.72,3.64,0.47,True,1,1,2.6,78.77,804.85,310.65,494.2000000000001,user_105,2025-09-04,blocked,briefing,JIRA-82282,false,final
T00418,Client_A,P052,mid,Design,ticket,junior,4,5.0,medium,0,value_based,2025-12-20,2025-12-21,7.0,0,18.39,9.02,0.51,True,1,0,2.41,76.66,1260.69,646.48,614.21,user_114,2025-12-22,review,client_review,JIRA-16360,true,v3
T00419,Client_A,P025,high,Media,ad,junior,1,3.0,medium,0,fixed,2025-08-16,2025-08-19,5.0,0,6.17,,0.73,True,4,1,,71.66,644.77,258.88,385.89,user_089,2025-08-16,in_progress,finalized,JIRA-20582,true,v2
T00420,Client_B,P039,mid,Content,design,mid,1,5.0,medium,0,fixed,2025-09-10,2025-09-14,3.0,1,7.44,6.58,0.41,True,1,0,1.59,79.73,687.47,511.26,176.21000000000004,user_028,2025-09-12,delivered,briefing,JIRA-75181,false,final
T00421,Client_D,P010,high,Design,release,junior,4,3.0,high,0,hourly,2026-04-27,2026-05-03,3.0,1,16.35,11.28,0.25,True,2,1,1.8,57.66,1039.2,688.6,350.6,user_072,2026-04-30,draft,qa,JIRA-34449,false,v3
T00422,Client_E,P037,high,Media,release,mid,3,1.0,low,0,hourly,2025-11-04,2025-11-07,2.0,1,12.82,6.14,0.26,True,4,0,2.0,77.09,480.33,5245.389988542034,-4765.059988542034,user_031,2025-11-04,review,finalized,,false,v1
T00423,Client_G,P024,mid,Media,ad,junior,3,4.0,low,0,hourly,2026-05-22,2026-05-25,5.0,0,12.88,5.59,0.45,True,2,1,1.11,62.85,533.02,846.03,-313.01,user_072,2026-05-30,delivered,execution,,false,v2
T00424,Client_F,P001,mid,Content,release,junior,3,1.0,medium,0,value_based,2026-03-31,2026-04-04,10.0,0,15.97,9.53,0.24,True,3,1,1.91,64.38,1552.77,902.58,650.1899999999999,user_071,2026-04-04,delivered,client_review,JIRA-97380,true,v2
